edited,name,uuid,gender,first_name,last_name,party,parliament,education,questions_get,answers_give,url_profile
2015-05-30 01:08,ulrike-ulli-nissen,0077079d-5136-4c5a-96c0-ef8ee76ccfe3,female,Ulrike (Ulli),Nissen,SPD,Bundestag,Bankkauffrau,0,0,https://www.abgeordnetenwatch.de/profile/ulrike-ulli-nissen
2015-05-30 01:08,ursula-groden-kranich,014490fc-3403-4255-b92d-175816269937,female,Ursula,Groden-Kranich,CDU,Bundestag,Bankkauffrau,0,0,https://www.abgeordnetenwatch.de/profile/ursula-groden-kranich
2015-05-15 01:08,max-straubinger,02da6707-6255-4c8b-8e80-818c2d732943,male,Max,Straubinger,CSU,Bundestag,"Versicherungsfachmann, Selbständiger Generalvertreter, Landwirtschaftsmeister",0,0,https://www.abgeordnetenwatch.de/profile/max-straubinger
2015-05-20 01:08,michael-gros,037071c0-4cd0-4cf4-949d-4f46f38a378b,male,Michael,Groß,SPD,Bundestag,Geschäftsbereichsleiter,0,0,https://www.abgeordnetenwatch.de/profile/michael-gros
2015-05-30 01:08,frank-heinrich,03a6c443-39f3-4cc4-8e47-bcae81104712,male,Frank,Heinrich,CDU,Bundestag,"Sozialpädagoge, Theologe",0,0,https://www.abgeordnetenwatch.de/profile/frank-heinrich
2015-05-21 01:08,florian-post,040d4a72-e4dd-42eb-b6cc-cf6ab1a2fe3d,male,Florian,Post,SPD,Bundestag,Diplom-Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/florian-post
2015-05-22 01:09,philipp-graf-von-und-zu-lerchenfeld,04243d07-fb08-4ae1-ae8c-8ab18920f623,male,Philipp Graf von und zu,Lerchenfeld,CSU,Bundestag,"Landwirt, Wirtschaftsprüfer, Steuerberater",0,0,https://www.abgeordnetenwatch.de/profile/philipp-graf-von-und-zu-lerchenfeld
2015-05-17 01:08,burkhard-blienert,0471f04c-b565-49cf-8f6e-3f9438907b62,male,Burkhard,Blienert,SPD,Bundestag,"Studium der Politik, Neueren Geschichte und Soziologie (M.A.)",0,0,https://www.abgeordnetenwatch.de/profile/burkhard-blienert
2015-05-12 00:00,klaus-dieter-grohler,04b9aad2-cf6c-4411-a27f-9fda675c5d3d,male,Klaus-Dieter,Gröhler,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/klaus-dieter-grohler
2015-05-12 09:00,inge-hoger,04c458b6-9d8e-4729-b960-e0b54d4fc599,female,Inge,Höger,DIE LINKE,Bundestag,Diplom-Betriebswirtin (FH),0,0,https://www.abgeordnetenwatch.de/profile/inge-hoger
2015-05-12 02:00,beate-muller-gemmeke,04eda6d0-0c3c-4d41-b453-6aefba1f5f40,female,Beate,Müller-Gemmeke,DIE GRÜNEN,Bundestag,Diplom-Sozialpädagogin,0,0,https://www.abgeordnetenwatch.de/profile/beate-muller-gemmeke
2015-05-14 01:09,heike-baehrens,05b7d463-dd58-4b55-a7c2-31c718c249c4,female,Heike,Baehrens,SPD,Bundestag,"Bankkauffrau, Diplom-Religionspädagogin",0,0,https://www.abgeordnetenwatch.de/profile/heike-baehrens
2015-05-12 00:00,ulla-jelpke,05d6cf89-1c30-4928-a182-be101d20de1d,female,Ulla,Jelpke,DIE LINKE,Bundestag,"Journalistin, Diplom-Soziologin, Volkswirtin",0,0,https://www.abgeordnetenwatch.de/profile/ulla-jelpke
2015-05-22 01:08,erwin-ruddel,06639eae-5a69-4d5d-98c3-0d51ac529ed2,male,Erwin,Rüddel,CDU,Bundestag,Diplom-Betriebswirt,0,0,https://www.abgeordnetenwatch.de/profile/erwin-ruddel
2015-05-12 00:00,herbert-behrens,06e73c0f-cdc4-409a-b6b2-ed56d35a173f,male,Herbert,Behrens,DIE LINKE,Bundestag,Gewerkschaftssekretär,0,0,https://www.abgeordnetenwatch.de/profile/herbert-behrens
2015-05-22 01:08,andreas-schwarz,0755acc2-cc78-48ee-9351-3c6dbbc7e4c2,male,Andreas,Schwarz,SPD,Bundestag,Diplom-Betriebswirt,0,0,https://www.abgeordnetenwatch.de/profile/andreas-schwarz
2015-05-12 02:00,alois-rainer,07871a7d-f3f6-4d7a-aa67-771677d7d137,male,Alois,Rainer,CSU,Bundestag,Metzgermeister,0,0,https://www.abgeordnetenwatch.de/profile/alois-rainer
2015-05-13 01:08,andrej-hunko,079928ac-d8b2-4f2c-af06-60da4dc21299,male,Andrej,Hunko,DIE LINKE,Bundestag,Angestellter,0,0,https://www.abgeordnetenwatch.de/profile/andrej-hunko
2015-05-31 01:08,alexander-funk,07e1a287-8581-49b4-91fb-f12ff05772b0,male,Alexander,Funk,CDU,Bundestag,Diplom-Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/alexander-funk
2015-05-12 00:00,sylvia-jorrisen,0854e623-fe04-458b-b47d-db531dc649f2,female,Sylvia,Jörrißen,CDU,Bundestag,Bankfachwirtin,0,0,https://www.abgeordnetenwatch.de/profile/sylvia-jorrisen
2015-05-12 02:00,peter-ramsauer,08554e2e-98c1-47a9-9f31-eddaadd8fd8b,male,Peter,Ramsauer,CSU,Bundestag,"Diplomkaufmann, Müllermeister",0,0,https://www.abgeordnetenwatch.de/profile/peter-ramsauer
2015-05-12 01:00,ursula-schulte,08910732-bb47-46e4-9c4f-15d8b61a6dd0,female,Ursula,Schulte,SPD,Bundestag,Hausfrau,0,0,https://www.abgeordnetenwatch.de/profile/ursula-schulte
2015-05-29 01:08,dr-ernst-dieter-rossmann,08a77da1-bc59-478b-9c4b-b6b50aa91134,male,Ernst-Dieter,Rossmann,SPD,Bundestag,Diplom-Psychologe,0,0,https://www.abgeordnetenwatch.de/profile/dr-ernst-dieter-rossmann
2015-05-12 10:00,matthias-hauer,0972430d-6865-4038-8828-92653dabd5fa,male,Matthias,Hauer,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/matthias-hauer
2015-05-12 00:00,kathrin-vogler,09ca3c47-18eb-4554-bfea-761ecaea2c32,female,Kathrin,Vogler,DIE LINKE,Bundestag,Geschäftsführerin,0,0,https://www.abgeordnetenwatch.de/profile/kathrin-vogler
2015-05-28 12:10,gulistan-yuksel,0b08ea79-0554-4274-ab42-91d289e8160b,female,Gülistan,Yüksel,SPD,Bundestag,Pharmazeutisch-kaufmännische Assistentin,0,0,https://www.abgeordnetenwatch.de/profile/gulistan-yuksel
2015-05-12 00:00,dagmar-ziegler,0c32f33f-144e-4b7a-8153-b3b0154a5606,female,Dagmar,Ziegler,SPD,Bundestag,Diplomfinanzökonomin,0,0,https://www.abgeordnetenwatch.de/profile/dagmar-ziegler
2015-05-12 02:00,thomas-mahlberg,0d0e85ac-6bdb-4f34-abf3-211144aa033f,male,Thomas,Mahlberg,CDU,Bundestag,Kaufmännischer Angestellter,0,0,https://www.abgeordnetenwatch.de/profile/thomas-mahlberg
2015-05-28 12:10,reinhard-grindel,0d6f8e65-1f9f-43c4-9c57-8bbe810742f9,male,Reinhard,Grindel,CDU,Bundestag,Fernsehjournalist,0,0,https://www.abgeordnetenwatch.de/profile/reinhard-grindel
2015-05-20 01:08,michael-thews,0d7b9569-4448-4b82-959d-cc5a33892d20,male,Michael,Thews,SPD,Bundestag,Diplom Chemie-Ingenieur,0,0,https://www.abgeordnetenwatch.de/profile/michael-thews
2015-05-31 01:08,michael-grosse-bromer,0deb02a5-2faf-4c93-ad27-3c2288c702b5,male,Michael,Grosse-Brömer,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/michael-grosse-bromer
2015-05-20 01:08,karl-lauterbach,0e4c11a6-e6a0-4683-8b09-99105b96c05c,male,Karl,Lauterbach,SPD,Bundestag,Universitätsprofessor,0,0,https://www.abgeordnetenwatch.de/profile/karl-lauterbach
2015-05-12 09:00,hartmut-koschyk,0e81acf2-6ef3-4885-8e21-b07798f6b5ee,male,Hartmut,Koschyk,CSU,Bundestag,Geschäftsführer,0,0,https://www.abgeordnetenwatch.de/profile/hartmut-koschyk
2015-05-12 09:00,christian-lange-2,0ed28c9f-2f7a-4415-b73b-0c5fe42382c5,male,Christian,Lange,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/christian-lange-2
2015-05-17 01:08,heidtrud-henn,1009c9c5-33aa-41dd-b99c-3da2bf47bc4c,female,Heidtrud,Henn,SPD,Bundestag,Diakonin,0,0,https://www.abgeordnetenwatch.de/profile/heidtrud-henn
2015-05-14 01:08,mathias-middelberg,109fa4a4-854f-4339-ab4e-bdaab90d402e,male,Mathias,Middelberg,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/mathias-middelberg
2015-05-29 01:08,halina-wawzyniak,10f56536-9f49-4f04-950f-98f2aaf47303,female,Halina,Wawzyniak,DIE LINKE,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/halina-wawzyniak
2015-05-14 01:09,dr-dietmar-bartsch,11759fa9-6386-4f16-9a53-2c54d62d2b2f,male,Dietmar,Bartsch,DIE LINKE,Bundestag,Wirtschaftswissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/dr-dietmar-bartsch
2015-05-12 00:00,stefan-zierke,11b5b514-a8ff-4bf4-bfbd-6ddf7b11fac7,male,Stefan,Zierke,SPD,Bundestag,"Werkzeugmacher, Touristikfachwirt",0,0,https://www.abgeordnetenwatch.de/profile/stefan-zierke
2015-05-12 01:00,gerhard-schick,122ad63a-9531-43ae-bcba-24c0ce095c17,male,Gerhard,Schick,DIE GRÜNEN,Bundestag,Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/gerhard-schick
2015-05-12 00:00,dipl-sozwiss-matthias-w-birkwald,123daaf7-a79e-4a1d-9cb1-7b42205ed102,male,Dipl.-Soz.Wiss. Matthias W.,Birkwald,DIE LINKE,Bundestag,Diplom-Sozialwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/dipl-sozwiss-matthias-w-birkwald
2015-05-14 01:08,johannes-selle,1376d343-ba63-48e9-b2b9-abe66454caad,male,Johannes,Selle,CDU,Bundestag,Diplom-Mathematiker,0,0,https://www.abgeordnetenwatch.de/profile/johannes-selle
2015-05-14 01:08,gerold-reichenbach,139cff2e-58a1-480f-a539-2959b80119c9,male,Gerold,Reichenbach,SPD,Bundestag,Gymnasiallehrer,0,0,https://www.abgeordnetenwatch.de/profile/gerold-reichenbach
2015-05-13 01:08,jurgen-klimke,13c14a5b-df11-433e-8b04-02f631156d63,male,Jürgen,Klimke,CDU,Bundestag,Journalist,0,0,https://www.abgeordnetenwatch.de/profile/jurgen-klimke
2015-05-12 09:00,karl-heinz-charles-m-huber,1459ece8-414a-42e8-b414-0431612d72ee,male,Karl-Heinz (Charles M.),Huber,CDU,Bundestag,"Zahntechniker, Filmschaffender, Autor, Berater für Afrikafragen",0,0,https://www.abgeordnetenwatch.de/profile/karl-heinz-charles-m-huber
2015-05-12 01:00,bernd-rutzel,14f1105a-7da7-468e-aee0-8c769d49946f,male,Bernd,Rützel,SPD,Bundestag,Technischer Oberamtsrat,0,0,https://www.abgeordnetenwatch.de/profile/bernd-rutzel
2015-05-12 11:00,sabine-dittmar,1544eb38-c6d9-4634-8003-bd900474961e,female,Sabine,Dittmar,SPD,Bundestag,Ärztin,0,0,https://www.abgeordnetenwatch.de/profile/sabine-dittmar
2015-05-29 01:08,christina-schwarzer,15670662-721e-497c-a95e-bc6fab1b4f1b,female,Christina,Schwarzer,CDU,Bundestag,Property Manager,0,0,https://www.abgeordnetenwatch.de/profile/christina-schwarzer
2015-05-31 01:08,alexander-ulrich,1578ef7e-464a-495d-9cfd-4109118cf124,male,Alexander,Ulrich,DIE LINKE,Bundestag,Gewerkschaftssekretär,0,0,https://www.abgeordnetenwatch.de/profile/alexander-ulrich
2015-05-12 00:00,christian-freiherr-von-stetten,15e0cb5f-0680-4761-81ed-84751af80497,male,Christian Freiherr,von Stetten,CDU,Bundestag,Diplom-Betriebswirt (FH),0,0,https://www.abgeordnetenwatch.de/profile/christian-freiherr-von-stetten
2015-05-29 01:08,rita-hagl-kehl,16680bd9-f029-4e62-a192-fa48f8fc3945,female,Rita,Hagl-Kehl,SPD,Bundestag,"Studium der Politikwissenschaften, Lehramt (Deutsch/Geschichte)",0,0,https://www.abgeordnetenwatch.de/profile/rita-hagl-kehl
2015-05-12 02:00,dr-jan-marco-luczak,16c78a8e-93f7-4cf1-a88f-81cee6acaccf,male,Jan-Marco,Luczak,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/dr-jan-marco-luczak
2015-05-31 01:08,dr-thomas-feist,1717bb31-a8c3-47f1-a4e4-3c8b52b35ee4,male,Thomas,Feist,CDU,Bundestag,Kulturreferent,0,0,https://www.abgeordnetenwatch.de/profile/dr-thomas-feist
2015-05-30 01:08,niema-movassat,17735273-6051-41c9-840a-d358e0852158,male,Niema,Movassat,DIE LINKE,Bundestag,Diplom-Jurist,0,0,https://www.abgeordnetenwatch.de/profile/niema-movassat
2015-05-12 01:00,tino-sorge,17afe0e7-c1b4-4cef-8f1e-70d61a22f806,male,Tino,Sorge,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/tino-sorge
2015-05-22 01:09,christian-petry,17bcc1da-48c8-47aa-aabc-8834df234ef6,male,Christian,Petry,SPD,Bundestag,Diplom-Verwaltungswirt,0,0,https://www.abgeordnetenwatch.de/profile/christian-petry
2015-05-12 01:00,thomas-stritzl,184d1d88-deb2-413c-8d81-c268500370bb,male,Thomas,Stritzl,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/thomas-stritzl
2015-05-23 01:08,peer-steinbruck,19ea2b6e-fe89-44d2-912d-be78286d9a71,male,Peer,Steinbrück,SPD,Bundestag,Diplom-Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/peer-steinbruck
2015-05-24 01:08,markus-paschke,1a375881-f079-47a9-acb3-49c6e7f94c57,male,Markus,Paschke,SPD,Bundestag,Gewerkschaftssekretär,0,0,https://www.abgeordnetenwatch.de/profile/markus-paschke
2015-05-23 01:08,dr-diether-dehm,1a514c99-6e93-4736-96e3-0857a6b67877,male,Diether,Dehm,DIE LINKE,Bundestag,"Autor, Geschäftsführer",0,0,https://www.abgeordnetenwatch.de/profile/dr-diether-dehm
2015-05-12 11:00,barbel-bas,1a8bb92c-b1ce-4eb7-a8b4-334db7044e5e,female,Bärbel,Bas,SPD,Bundestag,Personalmanagementökonomin,0,0,https://www.abgeordnetenwatch.de/profile/barbel-bas
2015-05-27 01:08,wolfgang-hellmich,1bb77774-9d89-4ace-ab9f-fe14dce83b9d,male,Wolfgang,Hellmich,SPD,Bundestag,Geschäftsführer,0,0,https://www.abgeordnetenwatch.de/profile/wolfgang-hellmich
2015-05-25 01:08,daniela-ludwig,1bd56256-9336-46fd-a3f6-e9abf62d7635,female,Daniela,Ludwig,CSU,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/daniela-ludwig
2015-05-12 09:00,andreas-lammel,1c74a893-6f48-45ca-ae00-7bbb55422499,male,Andreas,Lämmel,CDU,Bundestag,"Konditor, Diplom-Ingenieur (FH)",0,0,https://www.abgeordnetenwatch.de/profile/andreas-lammel
2015-05-11 23:01,dr-silke-launert,1c75f5b0-9428-491c-a7ea-229f3b47e662,female,Silke,Launert,CSU,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/dr-silke-launert
2015-05-23 01:08,matern-von-marschall,1c7c1828-35ad-425d-a287-95372b7a2a44,male,Matern von,Marschall,CDU,Bundestag,Verleger,0,0,https://www.abgeordnetenwatch.de/profile/matern-von-marschall
2015-05-12 10:00,fritz-guntzler,1c8bbd74-6f0b-4cc0-9e36-ff7ed353e6ff,male,Fritz,Güntzler,CDU,Bundestag,"Wirtschaftsprüfer, Steuerberater",0,0,https://www.abgeordnetenwatch.de/profile/fritz-guntzler
2015-05-11 23:01,heinrich-zertik,1d8c156d-8c4f-4736-80a0-1fbc20e49e4a,male,Heinrich,Zertik,CDU,Bundestag,Diplom Psychologe,0,0,https://www.abgeordnetenwatch.de/profile/heinrich-zertik
2015-05-29 01:08,lars-klingbeil,1f7c1218-898a-4abb-b09c-e3a63c927ee2,male,Lars,Klingbeil,SPD,Bundestag,"Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.).",0,0,https://www.abgeordnetenwatch.de/profile/lars-klingbeil
2015-05-15 01:08,wolfgang-bosbach,1ff5f96a-082c-4f4d-aa05-3bf1a43b9856,male,Wolfgang,Bosbach,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/wolfgang-bosbach
2015-05-22 01:08,bartholomaus-kalb,2085f5c7-3144-43ba-80c7-3ebd8d2af88b,male,Bartholomäus,Kalb,CSU,Bundestag,"Industriekaufmann, Landwirt",0,0,https://www.abgeordnetenwatch.de/profile/bartholomaus-kalb
2015-05-11 23:01,dr-jens-zimmermann,209f93f7-05da-42a0-a88a-3acefca9e455,male,Jens,Zimmermann,SPD,Bundestag,Diplom-Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/dr-jens-zimmermann
2015-05-12 00:00,doris-wagner,20b8739e-f15a-4294-a74b-fe09a0798d5d,female,Doris,Wagner,DIE GRÜNEN,Bundestag,Büroleitung,0,0,https://www.abgeordnetenwatch.de/profile/doris-wagner
2015-05-12 00:00,birgit-wollert,211ab867-ade9-4769-b221-e1dee782e325,female,Birgit,Wöllert,DIE LINKE,Bundestag,Diplomlehrerin,0,0,https://www.abgeordnetenwatch.de/profile/birgit-wollert
2015-05-12 10:00,ingrid-fischbach,211c542f-4cbd-48d7-b84c-84ea06e64d53,female,Ingrid,Fischbach,CDU,Bundestag,Lehrerin,0,0,https://www.abgeordnetenwatch.de/profile/ingrid-fischbach
2015-05-12 10:00,michael-hartmann,212e00bc-f14b-40a3-af0a-50d49317c479,male,Michael,Hartmann,SPD,Bundestag,"Studium der Politikwissenschaft, Soziologie und der deutschen Volkskunde",0,0,https://www.abgeordnetenwatch.de/profile/michael-hartmann
2015-05-12 10:00,matthias-gastel,223c719c-4233-40e6-9409-682ab523c73f,male,Matthias,Gastel,DIE GRÜNEN,Bundestag,Selbstständiger Wirtschaftsmediator,0,0,https://www.abgeordnetenwatch.de/profile/matthias-gastel
2015-05-21 01:09,hiltrud-lotze,228f480d-6bf0-4df0-ba99-aea9ef621a87,female,Hiltrud,Lotze,SPD,Bundestag,Kulturwissenschaftlerin (M.A.),0,0,https://www.abgeordnetenwatch.de/profile/hiltrud-lotze
2015-05-12 00:00,dirk-vopel,22bdef04-58be-4c1c-a795-448f7db42ffe,male,Dirk,Vöpel,SPD,Bundestag,Geschäftsführer,0,0,https://www.abgeordnetenwatch.de/profile/dirk-vopel
2015-05-21 01:09,dr-philipp-lengsfeld,238cf11c-5f68-4b90-b03b-4b29aeabd34e,male,Philipp,Lengsfeld,CDU,Bundestag,Physiker,0,0,https://www.abgeordnetenwatch.de/profile/dr-philipp-lengsfeld
2015-05-31 01:08,sigmar-gabriel,24d4c84c-5c05-42c7-8797-fd2e3316dd06,male,Sigmar,Gabriel,SPD,Bundestag,Gymnasiallehrer,0,0,https://www.abgeordnetenwatch.de/profile/sigmar-gabriel
2015-05-12 11:00,peter-bleser,255f6385-272b-4cf7-800b-f94f7d80fa62,male,Peter,Bleser,CDU,Bundestag,Landwirtschaftsmeister,0,0,https://www.abgeordnetenwatch.de/profile/peter-bleser
2015-05-17 01:08,rita-schwarzeluhr-sutter,25b466cc-9176-4608-ada3-f1a163d61262,female,Rita,Schwarzelühr-Sutter,SPD,Bundestag,Diplom-Betriebswirtin,0,0,https://www.abgeordnetenwatch.de/profile/rita-schwarzeluhr-sutter
2015-05-30 01:09,volker-beck,2623651c-946e-4f66-9dc8-2e6f3e997d3d,male,Volker,Beck,DIE GRÜNEN,Bundestag,"Studium der Geschichte, Kunstgeschichte und Germanistik",0,0,https://www.abgeordnetenwatch.de/profile/volker-beck
2015-05-15 01:08,franz-josef-jung,2641f475-f698-4c1d-bc81-400fbef5e3b3,male,Franz-Josef,Jung,CDU,Bundestag,Jurist und Notar,0,0,https://www.abgeordnetenwatch.de/profile/franz-josef-jung
2015-05-22 01:09,cemile-giousouf,275c86bc-7a42-44e0-ad84-029723da03bd,female,Cemile,Giousouf,CDU,Bundestag,Referentin Landesministerium NRW,0,0,https://www.abgeordnetenwatch.de/profile/cemile-giousouf
2015-05-12 02:00,patricia-lips,2847df61-ab0c-4e99-91b9-b24113ebb142,female,Patricia,Lips,CDU,Bundestag,Handelsfachwirtin,0,0,https://www.abgeordnetenwatch.de/profile/patricia-lips
2015-05-29 01:08,eckhard-pols,28e41048-2f49-45cb-bdde-1707bdacbbb2,male,Eckhard,Pols,CDU,Bundestag,Glasermeister,0,0,https://www.abgeordnetenwatch.de/profile/eckhard-pols
2015-05-31 01:08,volkmar-klein,28f0fee3-23a1-4660-af46-22ccc0e1ca1e,male,Volkmar,Klein,CDU,Bundestag,Diplom-Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/volkmar-klein
2015-05-12 11:00,thomas-dorflinger,290327cb-2add-49ab-aa6d-aecc923b4d2d,male,Thomas,Dörflinger,CDU,Bundestag,Redakteur,0,0,https://www.abgeordnetenwatch.de/profile/thomas-dorflinger
2015-05-31 01:08,jorg-hellmuth,299d7b3a-7fb1-4279-807c-ef9dfd97ae2a,male,Jörg,Hellmuth,CDU,Bundestag,Diplom-Agraringenieur,0,0,https://www.abgeordnetenwatch.de/profile/jorg-hellmuth
2015-05-14 01:08,klaus-peter-flosbach,29cd559a-668f-4068-8fb8-4f0cd482ebb9,male,Klaus-Peter,Flosbach,CDU,Bundestag,"Diplom-Kaufmann, selbständiger Wirtschaftsberater",0,0,https://www.abgeordnetenwatch.de/profile/klaus-peter-flosbach
2015-05-12 09:00,dr-andreas-lenz,2a1f5c25-d75c-404a-a270-739c47c20a26,male,Andreas,Lenz,CSU,Bundestag,Kreisrat; Bankkaufmann; Diplom-Betriebswirt (FH),0,0,https://www.abgeordnetenwatch.de/profile/dr-andreas-lenz
2015-05-12 11:00,veronika-bellmann,2a682bb9-429f-48a9-8b92-3c208fa48176,female,Veronika,Bellmann,CDU,Bundestag,"Verwaltungs-Betriebswirtin, Fachkauffrau für Marketing/Vertrieb (VWA)",0,0,https://www.abgeordnetenwatch.de/profile/veronika-bellmann
2015-05-12 01:00,jan-van-aken,2b0cb1ad-aeed-4d56-b78e-e7571471bd9b,male,Jan,van Aken,DIE LINKE,Bundestag,Biologe,0,0,https://www.abgeordnetenwatch.de/profile/jan-van-aken
2015-05-15 01:08,hendrik-hoppenstedt,2b5bd656-500c-4b3c-85bb-df7f5f870e52,male,Hendrik,Hoppenstedt,CDU,Bundestag,"Bürgermeister a.D., Rechtsanwalt",0,0,https://www.abgeordnetenwatch.de/profile/hendrik-hoppenstedt
2015-05-28 12:10,caren-lay,2b5c57f7-25ab-4345-b1d4-e2f4cd3fe34e,female,Caren,Lay,DIE LINKE,Bundestag,Diplom-Soziologin,0,0,https://www.abgeordnetenwatch.de/profile/caren-lay
2015-05-30 01:08,dr-konstantin-von-notz,2b69f12f-1b75-40f6-a69a-77c7c1a3b6f6,male,Konstantin,von Notz,DIE GRÜNEN,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/dr-konstantin-von-notz
2015-05-13 01:08,annalena-baerbock,2b9ba317-718e-4034-bd13-82463f863535,female,Annalena,Baerbock,DIE GRÜNEN,Bundestag,Völkerrechtlerin,0,0,https://www.abgeordnetenwatch.de/profile/annalena-baerbock
2015-05-31 01:08,renate-kunast,2c7dec60-1328-410d-907d-2f47683782a6,female,Renate,Künast,DIE GRÜNEN,Bundestag,"Rechtsanwältin, Sozialarbeiterin",0,0,https://www.abgeordnetenwatch.de/profile/renate-kunast
2015-05-12 11:00,ralph-brinkhaus,2e6240fc-557d-4f27-a00d-8ca5781e33a8,male,Ralph,Brinkhaus,CDU,Bundestag,"Diplom-Ökonom, Steuerberater",0,0,https://www.abgeordnetenwatch.de/profile/ralph-brinkhaus
2015-05-12 01:00,rita-stockhofe,2e96db38-c6dd-41d0-afba-5e239453841e,female,Rita,Stockhofe,CDU,Bundestag,Mitarbeiterin im landw. Familienunternehmen,0,0,https://www.abgeordnetenwatch.de/profile/rita-stockhofe
2015-05-29 01:08,kai-wegner,2ebd1527-280e-4ff1-af67-f2181cbef53e,male,Kai,Wegner,CDU,Bundestag,Versicherungskaufmann,0,0,https://www.abgeordnetenwatch.de/profile/kai-wegner
2015-05-11 23:01,johann-wadephul,2ebe1597-55b6-4bb1-aa4d-2c27a473b60f,male,Johann,Wadephul,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/johann-wadephul
2015-05-23 01:08,dr-tim-ostermann,2f9af274-b1ca-4abe-9e4f-e43c835d1b5b,male,Tim,Ostermann,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/dr-tim-ostermann
2015-05-31 01:08,klaus--peter-willsch,2fd800a8-7246-4c0b-ac5f-461753f42937,male,Klaus- Peter,Willsch,CDU,Bundestag,Diplom-Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/klaus--peter-willsch
2015-05-12 00:00,martina-renner,30139fef-68fb-44da-9af1-5c49ee3582b3,female,Martina,Renner,DIE LINKE,Bundestag,wissenschaftliche Mitarbeiterin,0,0,https://www.abgeordnetenwatch.de/profile/martina-renner
2015-05-12 09:00,arno-klare,3031df58-85fa-4b68-8fa7-359fcdc94253,male,Arno,Klare,SPD,Bundestag,Geschäftsführer,0,0,https://www.abgeordnetenwatch.de/profile/arno-klare
2015-05-12 09:00,alois-karl,310dd30a-8e90-4ead-b258-4514ad727a69,male,Alois,Karl,CSU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/alois-karl
2015-05-11 23:01,sven-volmering,32497780-9e8f-4992-a49d-0ce1570ee406,male,Sven,Volmering,CDU,Bundestag,"Oberstudienrat, Politikwissenschaftler",0,0,https://www.abgeordnetenwatch.de/profile/sven-volmering
2015-05-12 01:00,frank-tempel,326bdb45-c2c8-4b2d-9552-6145b2f17e65,male,Frank,Tempel,DIE LINKE,Bundestag,Kriminalbeamter,0,0,https://www.abgeordnetenwatch.de/profile/frank-tempel
2015-05-22 01:09,angelika-glockner,328efe59-1e4a-45c4-bdc7-71c928b56985,female,Angelika,Glöckner,SPD,Bundestag,Verwaltungsgachwirtin,0,0,https://www.abgeordnetenwatch.de/profile/angelika-glockner
2015-05-12 01:00,norbert-rottgen,32f35b1b-9160-4275-9042-346103e05fd0,male,Norbert,Röttgen,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/norbert-rottgen
2015-05-21 01:09,dieter-janecek,331e800b-eac8-4814-b2fe-3f011b7a7b2d,male,Dieter,Janecek,DIE GRÜNEN,Bundestag,Politikwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/dieter-janecek
2015-05-24 01:08,tom-koenigs,333cffc3-cf28-4436-8684-6e32e7fea9aa,male,Tom,Koenigs,DIE GRÜNEN,Bundestag,Betriebswirt,0,0,https://www.abgeordnetenwatch.de/profile/tom-koenigs
2015-05-18 01:08,karin-binder,3393965b-48af-435e-bcdc-1249264a013c,female,Karin,Binder,DIE LINKE,Bundestag,"Handelsfachwirtin, Gewerkschaftssekretärin",0,0,https://www.abgeordnetenwatch.de/profile/karin-binder
2015-05-21 01:08,franz-thonnes,339a7ddf-7744-4604-938c-de8746fa2d49,male,Franz,Thönnes,SPD,Bundestag,Industriekaufmann,0,0,https://www.abgeordnetenwatch.de/profile/franz-thonnes
